Date.and.Time..UTC.,Receiver,Transmitter,Transmitter.Name,Transmitter.Serial,Sensor.Value,Sensor.Unit,Station.Name,Latitude,Longitude,Transmitter.Type,Sensor.Precision
2023-09-23 18:48:15,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 18:50:02,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 18:51:34,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 18:55:27,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 18:58:41,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:03:39,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:05:19,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:06:36,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:08:08,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:10:07,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:13:51,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:17:25,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:19:25,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:21:21,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:26:54,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:29:14,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:32:16,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:33:32,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:35:00,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:36:53,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:38:36,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:39:59,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:44:37,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:45:47,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:47:03,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:48:32,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:52:12,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:55:33,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:57:14,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 19:58:33,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 20:00:08,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 20:03:44,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 20:05:16,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 20:28:54,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 20:30:45,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 20:32:25,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 20:33:40,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 20:54:17,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 20:57:12,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:06:44,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:08:00,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:09:28,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:11:21,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:16:02,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:20:16,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:23:01,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:26:41,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:34:46,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:36:02,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:37:31,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:39:26,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:42:41,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:46:18,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:49:29,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:57:46,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 21:59:16,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:04:24,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:06:18,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:08:01,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:09:24,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:12:26,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:15:15,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:16:34,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:19:15,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:20:23,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:23:01,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:26:12,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:28:01,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:29:34,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:30:39,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:31:44,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:35:17,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:38:41,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:45:46,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:55:33,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:57:34,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 22:59:34,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:01:29,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:03:16,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:04:48,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:11:55,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:13:47,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:15:28,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:18:21,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:19:25,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:20:31,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:21:38,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:24:08,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:27:55,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:30:23,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:31:55,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:41:00,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:44:23,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:46:32,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:47:39,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:48:48,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:51:34,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-23 23:53:28,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:21:05,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:22:12,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:23:22,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:24:38,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:26:08,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:28:03,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:29:51,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:31:22,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:33:22,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:35:19,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:39:52,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:42:25,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:44:04,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:45:18,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:46:44,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:50:01,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:51:59,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:53:51,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 01:58:22,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 02:02:26,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 02:04:25,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-24 02:06:21,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:10:07,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:11:23,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:14:46,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:16:32,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:17:59,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:19:49,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:21:26,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:22:37,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:23:56,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:25:30,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:26:36,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:27:43,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:28:53,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:30:12,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:31:44,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:33:47,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:35:48,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:37:48,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:39:43,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:45:04,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:47:04,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:50:45,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 14:55:55,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:01:03,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:05:59,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:08:33,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:10:14,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:11:32,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:13:05,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:15:07,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:19:04,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:20:54,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:22:32,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:23:44,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:25:04,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:26:40,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:27:50,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:29:06,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:30:35,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:35:46,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:37:41,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:39:28,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:40:59,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:42:57,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:44:50,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:46:32,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:47:53,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:49:32,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:50:47,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:52:13,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:54:00,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 15:59:34,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:01:29,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:03:17,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:04:49,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:06:49,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:10:38,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:12:17,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:16:50,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:18:28,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:22:42,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:23:59,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:25:28,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:27:23,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:30:40,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:34:26,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:37:09,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2023-09-25 16:39:44,VR2Tx-485668,A69-1602-12253,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
